Segment Number,Wavenumber (cm-1),Wavenumber + Noise (cm-1),Alpha (ppm/cm),Alpha + Noise (ppm/cm),CIA (ppm/cm),Noise (%),Pressure (Torr),Temperature (C)
0,6326.0,6326.0,0.005736570967663998,0.00039362147283481756,0.0,-0.0019212971102350654,9.999999999999998,25.000000000000114
0,6326.005,6326.005,0.004923378656698544,0.004049374444601771,0.0,-0.0003142874115991416,9.999999999999998,25.000000000000114
0,6326.01,6326.01,0.004708994778730506,0.01869917231668731,0.0,0.005030795762034671,9.999999999999998,25.000000000000114
0,6326.015,6326.015,0.004626679854860282,0.005730083616207661,0.0,0.0003967783075903841,9.999999999999998,25.000000000000114
0,6326.02,6326.02,0.0045938935738235615,0.015856777344940873,0.0,0.004050074975124379,9.999999999999998,25.000000000000114
0,6326.025000000001,6326.025000000001,0.004586745406581926,0.004500026648070553,0.0,-3.118361876568706e-05,9.999999999999998,25.000000000000114
0,6326.030000000001,6326.030000000001,0.004595721707380965,0.01228947796461425,0.0,0.002766635110098089,9.999999999999998,25.000000000000114
0,6326.035000000001,6326.035000000001,0.004616526253442855,0.01061789688569835,0.0,0.002158061958916328,9.999999999999998,25.000000000000114
0,6326.040000000001,6326.040000000001,0.004647325858649855,0.001687558265990412,0.0,-0.0010643171769164907,9.999999999999998,25.000000000000114
0,6326.045000000001,6326.045000000001,0.0046880861177299085,0.003252415827264778,0.0,-0.0005162596395474966,9.999999999999998,25.000000000000114
0,6326.050000000001,6326.050000000001,0.004742734485115976,0.01380101177961724,0.0,0.0032573098447732183,9.999999999999998,25.000000000000114
0,6326.055000000001,6326.055000000001,0.004838059012169033,0.006257368393090936,0.0,0.0005103763407709236,9.999999999999998,25.000000000000114
0,6326.060000000001,6326.060000000001,0.005086570749372812,0.016201537015783873,0.0,0.0039968846025370385,9.999999999999998,25.000000000000114
0,6326.065000000001,6326.065000000001,0.005546004036302955,0.004791099445455429,0.0,-0.00027145980142657267,9.999999999999998,25.000000000000114
0,6326.0700000000015,6326.0700000000015,0.005729069697145298,0.0027682093527366843,0.0,-0.001064710124815384,9.999999999999998,25.000000000000114
0,6326.075000000002,6326.075000000002,0.005458702852709118,0.0012786963840544247,0.0,-0.0015031087897728486,9.999999999999998,25.000000000000114
0,6326.080000000002,6326.080000000002,0.005306573373182173,0.003935845518982568,0.0,-0.000492906674064792,9.999999999999998,25.000000000000114
0,6326.085000000002,6326.085000000002,0.005353176927426113,0.005727761038468435,0.0,0.00013469851638726616,9.999999999999998,25.000000000000114
0,6326.090000000002,6326.090000000002,0.005442171359782288,0.0003549375630977642,0.0,-0.001829343062688378,9.999999999999998,25.000000000000114
0,6326.095000000002,6326.095000000002,0.005561985871433283,0.0025391458654784047,0.0,-0.0010869976917739397,9.999999999999998,25.000000000000114
0,6326.100000000002,6326.100000000002,0.005718386669937166,0.007129425269122586,0.0,0.0005074022102714553,9.999999999999998,25.000000000000114
0,6326.105000000002,6326.105000000002,0.005909853058092563,0.004341548099513205,0.0,-0.0005639543828370364,9.999999999999998,25.000000000000114
0,6326.110000000002,6326.110000000002,0.006166591788342416,0.017951000479567884,0.0,0.004237612649378851,9.999999999999998,25.000000000000114
0,6326.1150000000025,6326.1150000000025,0.006527435009796212,0.009214131962108131,0.0,0.0009661223815703089,9.999999999999998,25.000000000000114
0,6326.120000000003,6326.120000000003,0.006871667157615653,0.0017444958756802856,0.0,-0.0018437043766174656,9.999999999999998,25.000000000000114
0,6326.125000000003,6326.125000000003,0.007096732670976411,0.005540152074310829,0.0,-0.0005597383626994534,9.999999999999998,25.000000000000114
0,6326.130000000003,6326.130000000003,0.007388278781623924,0.011711937333924463,0.0,0.0015547653389232972,9.999999999999998,25.000000000000114
0,6326.135000000003,6326.135000000003,0.007850900882956166,0.007192103887768769,0.0,-0.00023690000519564267,9.999999999999998,25.000000000000114
0,6326.140000000003,6326.140000000003,0.00845072208462481,0.016964153059519947,0.0,0.0030613859154164933,9.999999999999998,25.000000000000114
0,6326.145000000003,6326.145000000003,0.009103273552196398,0.005515290360928914,0.0,-0.0012902202694645907,9.999999999999998,25.000000000000114
0,6326.150000000003,6326.150000000003,0.009856941298948714,0.0125357434128818,0.0,0.0009632834383653051,9.999999999999998,25.000000000000114
0,6326.155000000003,6326.155000000003,0.010846574946449777,0.020810110255216348,0.0,0.0035828359626053825,9.999999999999998,25.000000000000114
0,6326.1600000000035,6326.1600000000035,0.012143094148697594,0.013299723714503761,0.0,0.00041591803264216955,9.999999999999998,25.000000000000114
0,6326.165000000004,6326.165000000004,0.013844249472948494,0.0043779671480595455,0.0,-0.003404026351564808,9.999999999999998,25.000000000000114
0,6326.170000000004,6326.170000000004,0.016131716338214534,0.02098886445742902,0.0,0.0017466054385245188,9.999999999999998,25.000000000000114
0,6326.175000000004,6326.175000000004,0.0193169339416077,0.015721298919879164,0.0,-0.0012929718282743933,9.999999999999998,25.000000000000114
0,6326.180000000004,6326.180000000004,0.023959118570112205,0.017068654309742977,0.0,-0.0024777754467710253,9.999999999999998,25.000000000000114
0,6326.185000000004,6326.185000000004,0.031156556428235224,0.02696969964808251,0.0,-0.0015055721264931547,9.999999999999998,25.000000000000114
0,6326.190000000004,6326.190000000004,0.04338085604438024,0.05135167236579849,0.0,0.002866264481701786,9.999999999999998,25.000000000000114
0,6326.195000000004,6326.195000000004,0.06775666779079828,0.07287856869635312,0.0,0.0018418091764252193,9.999999999999998,25.000000000000114
0,6326.200000000004,6326.200000000004,0.13741325050745784,0.14028557194528923,0.0,0.0010328719901830398,9.999999999999998,25.000000000000114
0,6326.2050000000045,6326.2050000000045,0.4639836436095638,0.47385300875702685,0.0,0.0035489728577869856,9.999999999999998,25.000000000000114
0,6326.210000000005,6326.210000000005,1.847167488830641,1.8524358577700502,0.0,0.0018944783267621816,9.999999999999998,25.000000000000114
0,6326.215000000005,6326.215000000005,4.403581712557956,4.4000124260297575,0.0,-0.001283497045754392,9.999999999999998,25.000000000000114
0,6326.220000000005,6326.220000000005,4.552283879565178,4.549391923775786,0.0,-0.0010399324018437147,9.999999999999998,25.000000000000114
0,6326.225000000005,6326.225000000005,2.0180317930856573,2.0165185252478866,0.0,-0.0005441633177581657,9.999999999999998,25.000000000000114
0,6326.230000000005,6326.230000000005,0.5167872191998809,0.5233081071020469,0.0,0.0023448776925035957,9.999999999999998,25.000000000000114
0,6326.235000000005,6326.235000000005,0.1484913830233153,0.14729098416130265,0.0,-0.0004316572460485321,9.999999999999998,25.000000000000114
0,6326.240000000005,6326.240000000005,0.0722983679248805,0.07315384417888458,0.0,0.00030762485332931714,9.999999999999998,25.000000000000114
0,6326.245000000005,6326.245000000005,0.04780224622877363,0.04851198156641766,0.0,0.0002552171706969828,9.999999999999998,25.000000000000114
0,6326.2500000000055,6326.2500000000055,0.038399632623216266,0.03034710882864787,0.0,-0.0028956460680708705,9.999999999999998,25.000000000000114
0,6326.255000000006,6326.255000000006,0.04487048575056164,0.043298802906004234,0.0,-0.0005651690532310969,9.999999999999998,25.000000000000114
0,6326.260000000006,6326.260000000006,0.069529873532704,0.06757293132979487,0.0,-0.0007037063335494898,9.999999999999998,25.000000000000114
0,6326.265000000006,6326.265000000006,0.07448382935297997,0.0677002819455695,0.0,-0.0024393286973072885,9.999999999999998,25.000000000000114
0,6326.270000000006,6326.270000000006,0.0445261386555879,0.04001718634238746,0.0,-0.0016213960206667999,9.999999999999998,25.000000000000114
