Segment Number,Wavenumber (cm-1),Wavenumber + Noise (cm-1),Alpha (ppm/cm),Alpha + Noise (ppm/cm),Noise (%),Pressure (Torr),Temperature (C)
0,6326.0,6326.0,0.48300422840094015,0.4663102797536119,-0.0017318857245717982,99.99999999999997,25.000000000000114
0,6326.005,6326.005,0.4701533810008669,0.46190453888118116,-0.0008557623012466065,99.99999999999997,25.000000000000114
0,6326.01,6326.01,0.4626036703610531,0.48965839899226415,0.0028067474800850807,99.99999999999997,25.000000000000114
0,6326.015,6326.015,0.4586637808866661,0.4864155688536067,0.0028790627326495317,99.99999999999997,25.000000000000114
0,6326.02,6326.02,0.45709984723520874,0.46645886052113544,0.0009709351483220438,99.99999999999997,25.000000000000114
0,6326.025000000001,6326.025000000001,0.4571689205950662,0.45535997458864735,-0.00018766607177381933,99.99999999999997,25.000000000000114
0,6326.030000000001,6326.030000000001,0.45844794258207233,0.4731799613368535,0.001528348595921487,99.99999999999997,25.000000000000114
0,6326.035000000001,6326.035000000001,0.46070387299444165,0.471951887798692,0.001166906445011206,99.99999999999997,25.000000000000114
0,6326.040000000001,6326.040000000001,0.4638190706349514,0.46416227066405635,3.5604711841172345e-05,99.99999999999997,25.000000000000114
0,6326.045000000001,6326.045000000001,0.46775258026700345,0.46365712760397426,-0.00042487587284479645,99.99999999999997,25.000000000000114
0,6326.050000000001,6326.050000000001,0.47251986506964755,0.4992518870458744,0.0027732688189966584,99.99999999999997,25.000000000000114
0,6326.055000000001,6326.055000000001,0.47817193913165684,0.4724548615295136,-0.0005931086344275819,99.99999999999997,25.000000000000114
0,6326.060000000001,6326.060000000001,0.4847262333309857,0.46943146030809274,-0.0015867305943314664,99.99999999999997,25.000000000000114
0,6326.065000000001,6326.065000000001,0.49203905270188764,0.46213906754946227,-0.0031019238494352113,99.99999999999997,25.000000000000114
0,6326.0700000000015,6326.0700000000015,0.49984284343260477,0.4702536424999208,-0.0030696820614099164,99.99999999999997,25.000000000000114
0,6326.075000000002,6326.075000000002,0.5081545162041892,0.5068848911351117,-0.00013171512499205208,99.99999999999997,25.000000000000114
