Spectrum Number,Spectrum Name,Frequency (MHz),Wavenumber (cm-1),Pressure (Torr),Temperature (C),Tau (us),Tau Error (%),Alpha (ppm/cm),Model (ppm/cm),Residuals (ppm/cm),QF,Background,CIA (ppm/cm)
1,56torr,190637184.6163321,6358.97199976699,56.00000000000001,23.250000000000057,20713.342399006327,0.5366556752897911,0.0016103827608921,0.001480226508580857,-0.00013015625231124306,1561.0,0.001480226508580857,0
1,56torr,190637387.64077708,6358.978771933518,56.00000000000001,23.250000000000057,13545.657099988486,0.5366556752897911,0.002462516899224,0.0021541988908547645,-0.00030831800836923556,1561.0,0.0021541988908547645,0
1,56torr,190637590.65358502,6358.985543711878,56.00000000000001,23.250000000000057,337790.22409973986,0.5366556752897911,9.87488895177914e-05,0.0004908114510267835,0.00039206256150899207,1561.0,0.0004908114510267835,0
1,56torr,190637793.69348183,6358.992316393825,56.00000000000001,23.250000000000057,15687.557121170015,0.5366556752897911,0.0021262972470584,0.002693936687120161,0.0005676394400617613,1561.0,0.002693936687120161,0
1,56torr,190637996.70262212,6358.999088049844,56.00000000000001,23.250000000000057,31699.291399059774,0.05210136997144,0.0010522761881297,0.00028760722677217585,-0.0007646689613575241,1561.0,0.00028760722677217596,0
1,56torr,190638199.69269428,6359.00585906982,56.00000000000001,23.250000000000057,12285.14590627365,0.5366556752897911,0.0027151822024988,0.0025793123422440957,-0.0001358698602547041,1561.0,0.0025793123422440957,0
1,56torr,190638402.7428852,6359.01263209514,56.00000000000001,23.250000000000057,9987.957610456953,0.5366556752897911,0.0033396627039038,0.0030406838171742143,-0.0002989788867295857,1561.0,0.0030406838171742143,0
1,56torr,190638605.74810004,6359.019403620221,56.00000000000001,23.250000000000057,27805.48688684095,0.5366556752897911,0.001199634074223,0.0014743540612303136,0.00027471998700731365,1561.0,0.0014743540612303136,0
1,56torr,190638808.78071502,6359.026176059273,56.00000000000001,23.250000000000057,7765.65607351469,0.5366556752897911,0.0042953755875926,0.0036004234089011098,-0.0006949521786914904,1561.0,0.0036004234089011093,0
1,56torr,190639011.78701857,6359.032947620669,56.00000000000001,23.250000000000057,38114.33047438136,0.5366556752897911,0.0008751671380463,0.0011459450493089567,0.00027077791126265663,1561.0,0.0011459450493089567,0
1,56torr,190639214.81531927,6359.039719915812,56.00000000000001,23.250000000000057,9799.204920978455,0.5366556752897911,0.0034039914246925,0.003554328954929573,0.00015033753023707339,1561.0,0.003554328954929573,0
1,56torr,190639417.82119256,6359.046491462856,56.00000000000001,23.250000000000057,8680.12207567216,0.5366556752897911,0.0038428502766457,0.0037906604205908854,-5.21898560548145e-05,1561.0,0.0037906604205908854,0
1,56torr,190639620.8389182,6359.053263405252,56.00000000000001,23.250000000000057,16936.795110267056,0.5366556752897911,0.0019694640752662,0.002316787958536433,0.00034732388327023264,1561.0,0.002316787958536433,0
1,56torr,190639823.87594613,6359.060035991503,56.00000000000001,23.250000000000057,7746.662892314538,0.5366556752897911,0.0043059069412854,0.004345745036917739,3.983809563233836e-05,1561.0,0.004345745036917738,0
1,56torr,190640026.88864782,6359.066807766319,56.00000000000001,23.250000000000057,20477.65533997372,0.5366556752897911,0.0016289174207704,0.0018437728827907969,0.0002148554620203969,1561.0,0.001843772882790797,0
1,56torr,190640229.89738628,6359.073579408935,56.00000000000001,23.250000000000057,6747.341848342999,0.5366556752897911,0.0049436371047373,0.004349635240773617,-0.000594001863963683,1561.0,0.004349635240773617,0
1,56torr,190640432.9546018,6359.080352668571,56.00000000000001,23.250000000000057,8886.71712342016,0.5366556752897911,0.0037535131428801,0.0043516491159194095,0.0005981359730393094,1561.0,0.0043516491159194095,0
1,56torr,190640635.9558357,6359.087124060862,56.00000000000001,23.250000000000057,11211.914271109983,0.5366556752897911,0.0029750860302032,0.0029686856378988383,-6.400392304361461e-06,1561.0,0.0029686856378988383,0
1,56torr,190640838.9735086,6359.093896001499,56.00000000000001,23.250000000000057,6582.264221588378,0.5366556752897911,0.0050676193475208,0.004882622214739323,-0.0001849971327814769,1561.0,0.004882622214739323,0
1,56torr,190641041.9909712,6359.100667935122,56.00000000000001,23.250000000000057,19893.99788699022,0.5366556752897911,0.0016767072013026,0.002336331297195863,0.0006596240958932631,1561.0,0.002336331297195863,0
1,56torr,190641245.0285816,6359.107440540803,56.00000000000001,23.250000000000057,6722.391290722726,0.5366556752897911,0.0049619857097353,0.004923886912201173,-3.809879753412758e-05,1561.0,0.004923886912201173,0
1,56torr,190641448.01297462,6359.114211371342,56.00000000000001,23.250000000000057,6808.085747785579,0.5366556752897911,0.0048995284071833,0.004686046378541171,-0.00021348202864212955,1561.0,0.004686046378541171,0
1,56torr,190641651.08299857,6359.120985058222,56.00000000000001,23.250000000000057,10045.140019066954,0.5366556752897911,0.0033206515246677,0.0033921632469743005,7.151172230660061e-05,1561.0,0.0033921632469743,0
1,56torr,190641854.07273206,6359.1277560669005,56.00000000000001,23.250000000000057,6016.095616661403,0.5366556752897911,0.0055445278209069,0.005176320850539001,-0.00036820697036789914,1561.0,0.005176320850539001,0
1,56torr,190642057.09620127,6359.134528200882,56.00000000000001,23.250000000000057,12162.889930272853,0.5366556752897911,0.0027424740099631,0.002591720132536328,-0.0001507538774267723,1561.0,0.0025917201325363274,0
1,56torr,190642260.12922803,6359.141300653669,56.00000000000001,23.250000000000057,6480.967923721609,0.5366556752897911,0.0051468252755463,0.005246039461314702,9.921418576840178e-05,1561.0,0.005246039461314702,0
