Segment Number,Wavenumber (cm-1),Wavenumber + Noise (cm-1),alpha10^-6 cm^-1,alpha + Noise10^-6 cm^-1,CIA (cm-1),Noise (%),Pressure (atm),Temperature (K)
0,6320.0,6320.0,0.030720984979546184,0.030661509337307137,0.0,-0.002139224468277419,0.20000000000000004,296.0
0,6320.01,6320.01,0.0333500916122532,0.033190596551668464,0.0,-0.005736730589657318,0.20000000000000004,296.0
0,6320.02,6320.02,0.03595899051440082,0.03457763006704951,0.0,-0.04968487867028929,0.20000000000000004,296.0
0,6320.030000000001,6320.030000000001,0.03851091336381119,0.03911363603669045,0.0,0.021678775392229364,0.20000000000000004,296.0
0,6320.040000000001,6320.040000000001,0.04096781052735768,0.04073011050771962,0.0,-0.008549612563677691,0.20000000000000004,296.0
0,6320.050000000001,6320.050000000001,0.04329128394015961,0.042689136520777424,0.0,-0.02165808463026239,0.20000000000000004,296.0
0,6320.060000000001,6320.060000000001,0.04544358343975795,0.04585024214979196,0.0,0.014626731717270544,0.20000000000000004,296.0
0,6320.0700000000015,6320.0700000000015,0.0473886318791616,0.04829662363297793,0.0,0.032658717142575344,0.20000000000000004,296.0
0,6320.080000000002,6320.080000000002,0.04909304157719254,0.04879576209862965,0.0,-0.010692571118483454,0.20000000000000004,296.0
0,6320.090000000002,6320.090000000002,0.05052708355541267,0.05004154935838143,0.0,-0.01746373129187916,0.20000000000000004,296.0
0,6320.100000000002,6320.100000000002,0.0516655716649976,0.05198934468592758,0.0,0.011645492885267127,0.20000000000000004,296.0
0,6320.110000000002,6320.110000000002,0.05248862614298802,0.052817868768498095,0.0,0.011842224042915066,0.20000000000000004,296.0
0,6320.120000000003,6320.120000000003,0.05298228528376551,0.05374732055305598,0.0,0.027516847326903515,0.20000000000000004,296.0
0,6320.130000000003,6320.130000000003,0.053138939608105416,0.053510752782716386,0.0,0.01337340482274788,0.20000000000000004,296.0
0,6320.140000000003,6320.140000000003,0.05295756991551849,0.05300760311983463,0.0,0.001799598135808587,0.20000000000000004,296.0
0,6320.150000000003,6320.150000000003,0.05244377859911266,0.052172457847621326,0.0,-0.009758885629327873,0.20000000000000004,296.0
0,6320.1600000000035,6320.1600000000035,0.051609612209085866,0.051277429049859685,0.0,-0.01194798938547338,0.20000000000000004,296.0
0,6320.170000000004,6320.170000000004,0.05047318205139918,0.05081249663664249,0.0,0.012204493064210085,0.20000000000000004,296.0
0,6320.180000000004,6320.180000000004,0.04905809815996775,0.04937480493304444,0.0,0.011391333539733582,0.20000000000000004,296.0
0,6320.190000000004,6320.190000000004,0.0473927398427278,0.04683741743302558,0.0,-0.019973879085543662,0.20000000000000004,296.0
0,6320.200000000004,6320.200000000004,0.045509392759571714,0.04639408324697243,0.0,0.03182061540240767,0.20000000000000004,296.0
0,6320.210000000005,6320.210000000005,0.04344328778114624,0.04327254738923226,0.0,-0.006141203530642601,0.20000000000000004,296.0
